DMS_id,Spearman,AUC,MCC,NDCG,AP
4D5_HER2_fitness_1N8Z,0.3808373148083986,0.8904483410763474,0.43907258561855034,0.9054756072805739,0.45839410225539656
5A12_Ang2_fitness_4ZFG,0.07185250567788645,0.533102893302608,0.045447894948608215,0.5556070770150109,0.11476432878606789
5A12_VEGF_fitness_4ZFF,0.6725318543470592,0.6992389354278207,0.0815979694223002,0.7304213888797717,0.16412999531828615
Z-domain_ZpA963_HL1_fitness_2M5A,0.8431743254032431,0.9732362637279509,0.7129971299712997,0.9707646224617154,0.7986083013392925
Z-domain_ZpA963_HL2_fitness_2M5A,0.33499998962629374,0.6915184678522572,0.1161813562634356,0.6725005760473117,0.21194572342185092
Z-domain_ZSPA-1_LL1_fitness_1LP1,0.6039754984048994,0.8817970446368577,0.39217345743351634,0.8833932979827945,0.4302168145817923
Z-domain_ZSPA-1_LL2_fitness_1LP1,0.6995656636893904,0.8689957371302448,0.32533882962225635,0.8784877953308511,0.3702270412840125
hYAP65_peptide_FunctioncalScore_1JMQ,0.3468382805036447,0.7002648500393587,0.1263487984413423,0.6957516098597435,0.18935629330254025
GB1_IgG-Fc_fitness_1FCC_2016,0.7931203115201264,0.9318161323517952,0.5116991933377966,0.9420110408948432,0.5759297383343945
SARS2-RBD_ACE2_deltaKd_6M0J,0.2930159443276585,0.6670509270149478,0.08174737736548611,0.6255586273879221,0.15436287408085925
BH3_Mcl-1_normed_3KZ0,0.7396768644447261,0.8726463104325699,0.33129770992366414,0.8988822753137862,0.4744600994997667
BH3_Bcl-xL_normed_1PQ1,0.8429609978729793,0.945674300254453,0.5913486005089058,0.9473505862438948,0.7312294401719648
CD19_FMC63_Fitness_7URV,0.3327683891540264,0.6936760470522919,0.22403622610083626,0.7252791107937286,0.26525863199795435
