DMS_id,Spearman,AUC,MCC,NDCG,AP
4D5_HER2_fitness_1N8Z,0.3988659106962214,0.8710248530197756,0.34291360029601614,0.86350458370006,0.3724604279900619
5A12_Ang2_fitness_4ZFG,-0.06582281598964385,0.4779984637331285,-0.06852847580379677,0.4252627965924936,0.09280558101005335
5A12_VEGF_fitness_4ZFF,0.457397541153506,0.6461106630588471,0.04306733376976194,0.6894095421391329,0.1361036738781666
Z-domain_ZpA963_HL1_fitness_2M5A,0.08830040180397764,0.625867476386941,0.05289052890528905,0.5573897933094087,0.14245873725139124
Z-domain_ZpA963_HL2_fitness_2M5A,0.12477355386884503,0.5900918506937659,0.05071330857924565,0.5712047983303675,0.14810436397483467
Z-domain_ZSPA-1_LL1_fitness_1LP1,0.012197859460397281,0.43245904325273504,-0.04508016215011471,0.5304509843805661,0.08408183131080592
Z-domain_ZSPA-1_LL2_fitness_1LP1,0.16861704179968565,0.6879637042967708,0.1611779513701051,0.7515281041142321,0.20590269846564435
hYAP65_peptide_FunctioncalScore_1JMQ,0.2952972608508441,0.679115329143405,0.08927873598988549,0.6176166561426468,0.15656039535362037
GB1_IgG-Fc_fitness_1FCC_2016,0.5391280681192688,0.7967545565009535,0.2529151696177645,0.8655545406889756,0.27362837177070853
SARS2-RBD_ACE2_deltaKd_6M0J,0.6564765797909261,0.8536649167076535,0.33352929965118333,0.8275771114734085,0.34741771632827684
BH3_Mcl-1_normed_3KZ0,0.6475025943097256,0.9020356234096691,0.44274809160305345,0.9259938664779334,0.6390814722571719
BH3_Bcl-xL_normed_1PQ1,0.35483553787403005,0.911704834605598,0.47989821882951655,0.7236408105230878,0.47014615595023296
CD19_FMC63_Fitness_7URV,0.2788532866446948,0.6481297060966723,0.09988202227697006,0.6396574068026694,0.16539881028387127
